19,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0156044
20,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0172658
21,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0168896
22,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0178513
23,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0179052
24,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.017634
25,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0170222
26,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0171725
27,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0171725
28,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.015707
29,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0136733
30,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0137903
31,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.01386
32,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0145828
33,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0132921
34,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0123136
35,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0123136
36,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0123136
37,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
38,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
39,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
40,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
41,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00859562
42,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00892563
43,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
44,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00917411
45,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00934755
46,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00934755
47,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0128997
48,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0128247
49,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0126989
50,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0132921
51,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0132921
52,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0132921
53,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0132921
54,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0132921
55,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0130236
56,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0112216
57,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0112216
58,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0113356
59,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0113356
60,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0118618
61,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0118618
62,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.01386
63,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.01386
64,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0133163
65,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0136733
66,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0130236
67,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0112216
68,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0112216
69,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
70,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0112216
71,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0118618
72,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0136733
73,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0130236
74,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0136733
75,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0139754
